id,hotel_cluster
284333,"[0, 83, 96, 33, 9]"
284961,"[46, 36, 58, 12, 29]"
284974,"[71, 34, 84, 50, 91]"
284974,"[71, 34, 84, 50, 91]"
284974,"[98, 69, 95, 68, 21]"
285088,"[65, 52, 87, 66, 96]"
285684,"[56, 41, 70, 98, 55]"
298483,"[91, 18, 41, 48, 64]"
298483,"[32, 50, 68, 39, 91]"
298483,"[49, 4, 23, 59, 21]"
298483,"[41, 49, 72, 42, 5]"
301838,"[39, 48, 91, 41, 64]"
302365,"[2, 33, 31, 16, 13]"
302365,"[31, 2, 33, 16, 13]"
306183,"[19, 18, 70, 95, 98]"
306183,"[19, 18, 70, 95, 98]"
307194,"[0, 26, 41, 21, 34]"
308590,"[50, 39, 13, 91, 4]"
308590,"[50, 39, 13, 91, 4]"
309395,"[39, 31, 91, 4, 19]"
309395,"[39, 31, 91, 4, 19]"
309395,"[39, 31, 91, 4, 19]"
310656,"[68, 95, 18, 40, 9]"
314366,"[48, 5, 15, 91, 41]"
320052,"[89, 47, 50, 54, 91]"
325403,"[22, 99, 86, 8, 58]"
325403,"[64, 22, 2, 43, 67]"
325403,"[36, 81, 82, 6, 21]"
325403,"[22, 8, 64, 78, 58]"
325403,"[97, 69, 21, 41, 39]"
325403,"[97, 69, 21, 41, 39]"
328443,"[70, 39, 98, 19, 21]"
328443,"[91, 18, 6, 9, 42]"
331499,"[95, 18, 98, 68, 21]"
331499,"[95, 18, 98, 68, 21]"
335209,"[97, 98, 25, 21, 70]"
335209,"[97, 98, 25, 21, 70]"
335209,"[97, 98, 25, 21, 70]"
336255,"[22, 58, 11, 97, 37]"
336260,"[32, 16, 91, 25, 72]"
337557,"[64, 2, 29, 11, 58]"
337626,"[98, 56, 70, 55, 41]"
338078,"[98, 69, 95, 68, 21]"
338078,"[42, 68, 95, 91, 77]"
346568,"[64, 29, 46, 85, 5]"
346568,"[64, 29, 46, 85, 5]"
352371,"[2, 97, 37, 59, 68]"
353869,"[36, 58, 5, 99, 30]"
353869,"[16, 42, 90, 38, 77]"
360807,"[71, 34, 18, 77, 54]"
363510,"[39, 91, 95, 21, 19]"
364065,"[81, 25, 67, 28, 15]"
364065,"[93, 8, 94, 72, 40]"
364065,"[91, 95, 69, 13, 94]"
364065,"[56, 70, 41, 98, 69]"
364065,"[76, 28, 48, 25, 40]"
366222,"[46, 29, 47, 11, 28]"
366222,"[58, 64, 2, 25, 6]"
370208,"[18, 95, 91, 33, 4]"
370208,"[98, 4, 83, 70, 39]"
377347,"[55, 21, 68, 9, 25]"
378766,"[80, 63, 61, 57, 12]"
378766,"[46, 36, 58, 12, 29]"
378838,"[97, 98, 25, 21, 70]"
380746,"[62, 67, 30, 46, 36]"
380746,"[46, 64, 30, 36, 78]"
380746,"[67, 78, 46, 57, 82]"
380746,"[3, 53, 91, 41, 48]"
380746,"[3, 53, 91, 41, 48]"
384712,"[25, 64, 5, 11, 97]"
387649,"[21, 28, 97, 40, 11]"
387649,"[97, 98, 25, 21, 70]"
387649,"[11, 9, 4, 16, 28]"
387649,"[21, 59, 49, 25, 33]"
388019,"[81, 67, 91, 41, 48]"
388285,"[56, 70, 41, 98, 69]"
390578,"[46, 36, 58, 12, 29]"
390578,"[58, 57, 46, 77, 6]"
391034,"[95, 19, 55, 4, 68]"
394998,"[55, 41, 73, 51, 14]"
395252,"[18, 91, 50, 28, 13]"
399073,"[19, 39, 31, 91, 4]"
399073,"[39, 31, 91, 4, 19]"
399073,"[39, 31, 91, 4, 19]"
399753,"[91, 47, 50, 83, 19]"
402020,"[42, 91, 7, 41, 48]"
402020,"[42, 91, 41, 48, 64]"
402020,"[91, 41, 48, 64, 65]"
402020,"[91, 41, 48, 64, 65]"
402020,"[91, 41, 48, 64, 65]"
408572,"[21, 95, 56, 19, 49]"
408572,"[21, 95, 56, 19, 49]"
408911,"[91, 10, 11, 7, 6]"
412804,"[30, 29, 95, 59, 11]"
418054,"[80, 63, 61, 57, 12]"
420363,"[30, 91, 41, 48, 64]"
421531,"[91, 41, 48, 64, 65]"
421531,"[91, 41, 48, 64, 65]"
421546,"[2, 42, 28, 38, 72]"
421546,"[48, 91, 59, 28, 2]"
421546,"[91, 41, 48, 64, 65]"
424845,"[70, 95, 91, 41, 48]"
425237,"[12, 61, 91, 41, 48]"
425325,"[98, 70, 41, 56, 72]"
425325,"[98, 70, 41, 56, 72]"
425325,"[55, 17, 37, 48, 75]"
425325,"[98, 70, 41, 56, 72]"
425325,"[98, 70, 41, 56, 72]"
425809,"[91, 33, 42, 59, 16]"
429875,"[91, 41, 48, 64, 65]"
431923,"[25, 95, 70, 4, 2]"
432573,"[28, 91, 48, 59, 68]"
432605,"[56, 4, 49, 48, 98]"
433800,"[98, 59, 21, 49, 25]"
433800,"[98, 59, 21, 49, 25]"
433800,"[32, 23, 18, 42, 95]"
433800,"[95, 6, 91, 42, 47]"
433800,"[55, 0, 15, 26, 39]"
434647,"[0, 34, 80, 26, 73]"
436196,"[71, 34, 18, 77, 54]"
436196,"[71, 34, 18, 77, 54]"
437884,"[48, 91, 59, 28, 2]"
441401,"[95, 37, 91, 21, 41]"
443919,"[11, 75, 21, 25, 64]"
444798,"[16, 28, 37, 5, 89]"
444798,"[22, 82, 8, 78, 43]"
444798,"[25, 64, 5, 11, 97]"
444798,"[25, 64, 5, 11, 97]"
444798,"[25, 64, 5, 11, 97]"
444798,"[25, 64, 5, 11, 97]"
444798,"[43, 99, 62, 22, 30]"
444801,"[2, 15, 31, 62, 46]"
448365,"[28, 62, 42, 29, 10]"
449211,"[46, 64, 11, 5, 82]"
450768,"[50, 48, 83, 43, 37]"
451528,"[8, 64, 68, 20, 97]"
451528,"[8, 64, 68, 20, 97]"
456753,"[38, 11, 46, 64, 60]"
456753,"[36, 58, 5, 99, 30]"
456753,"[80, 63, 84, 38, 20]"
460343,"[45, 1, 79, 24, 88]"
460343,"[21, 98, 77, 17, 40]"
460343,"[95, 37, 91, 21, 41]"
463898,"[19, 98, 70, 41, 56]"
463898,"[99, 55, 91, 41, 50]"
463898,"[70, 39, 98, 19, 21]"
463898,"[95, 37, 91, 21, 41]"
463898,"[1, 79, 45, 24, 19]"
463898,"[1, 45, 79, 24, 88]"
466610,"[48, 15, 91, 41, 64]"
466876,"[41, 83, 17, 21, 91]"
467103,"[97, 98, 25, 21, 70]"
467103,"[97, 98, 25, 21, 70]"
468800,"[95, 69, 41, 68, 9]"
469005,"[91, 41, 48, 64, 65]"
472569,"[6, 18, 48, 59, 28]"
476647,"[1, 45, 79, 24, 88]"
477261,"[91, 41, 48, 64, 65]"
486224,"[18, 95, 91, 48, 16]"
486528,"[64, 99, 25, 75, 11]"
496339,"[65, 52, 87, 26, 66]"
496339,"[65, 66, 52, 31, 25]"
496339,"[65, 52, 87, 26, 66]"
496339,"[89, 42, 77, 72, 91]"
496938,"[48, 47, 91, 18, 42]"
497690,"[71, 34, 18, 77, 54]"
502286,"[84, 73, 0, 26, 28]"
504960,"[70, 98, 68, 91, 41]"
509645,"[2, 46, 29, 59, 64]"
509645,"[2, 11, 29, 59, 46]"
509676,"[41, 55, 73, 51, 14]"
509676,"[13, 72, 25, 96, 28]"
515543,"[30, 99, 85, 81, 91]"
515777,"[71, 34, 84, 50, 91]"
515777,"[32, 41, 91, 48, 64]"
516976,"[37, 96, 0, 83, 17]"
520188,"[31, 91, 19, 15, 10]"
520764,"[59, 95, 41, 72, 28]"
520764,"[41, 83, 17, 21, 91]"
520764,"[91, 6, 18, 59, 15]"
520764,"[91, 6, 18, 59, 15]"
525941,"[71, 34, 18, 77, 54]"
527781,"[48, 80, 68, 28, 50]"
528315,"[5, 81, 82, 48, 36]"
528315,"[62, 61, 43, 91, 41]"
529865,"[85, 12, 30, 67, 58]"
532074,"[63, 92, 38, 78, 62]"
532074,"[63, 92, 38, 78, 62]"
532074,"[78, 92, 63, 91, 41]"
537378,"[82, 67, 3, 36, 46]"
537378,"[48, 23, 28, 91, 41]"
537430,"[97, 98, 25, 21, 70]"
537929,"[6, 59, 14, 91, 41]"
539814,"[56, 70, 41, 98, 69]"
544155,"[98, 70, 56, 41, 68]"
549700,"[1, 45, 79, 24, 88]"
549700,"[1, 45, 79, 24, 88]"
549700,"[1, 45, 79, 24, 88]"
555427,"[91, 41, 48, 64, 65]"
557622,"[95, 18, 98, 68, 21]"
562782,"[50, 39, 91, 32, 33]"
562782,"[49, 4, 23, 59, 21]"
565036,"[50, 7, 40, 89, 48]"
565036,"[16, 28, 47, 43, 13]"
565036,"[16, 28, 47, 43, 13]"
567682,"[55, 21, 68, 9, 25]"
568895,"[33, 70, 39, 98, 19]"
568895,"[13, 28, 37, 59, 16]"
573371,"[91, 48, 99, 5, 18]"
576158,"[95, 18, 98, 68, 21]"
578991,"[65, 52, 87, 66, 96]"
579131,"[32, 91, 18, 6, 9]"
579131,"[39, 31, 91, 4, 19]"
579131,"[54, 1, 45, 79, 24]"
579131,"[71, 34, 18, 77, 54]"
579131,"[39, 31, 91, 4, 19]"
579131,"[39, 31, 91, 19, 15]"
579131,"[76, 39, 31, 91, 4]"
579131,"[95, 37, 91, 21, 41]"
579835,"[59, 49, 21, 25, 33]"
580024,"[91, 41, 48, 64, 65]"
584239,"[80, 27, 39, 32, 17]"
586220,"[48, 5, 94, 50, 83]"
586220,"[5, 11, 37, 64, 75]"
586220,"[48, 5, 94, 50, 83]"
587093,"[91, 41, 48, 64, 65]"
588271,"[25, 64, 5, 11, 97]"
588271,"[1, 45, 79, 24, 88]"
589766,"[48, 28, 32, 47, 51]"
590566,"[98, 56, 41, 70, 55]"
590566,"[95, 69, 41, 68, 9]"
590566,"[41, 18, 37, 21, 19]"
590566,"[91, 41, 48, 64, 65]"
590566,"[55, 21, 68, 9, 25]"
590693,"[56, 70, 41, 98, 69]"
593147,"[56, 70, 41, 98, 69]"
596140,"[91, 95, 69, 13, 94]"
600670,"[61, 81, 82, 4, 15]"
603496,"[64, 46, 36, 57, 99]"
603496,"[64, 46, 36, 57, 99]"
603496,"[64, 46, 36, 57, 99]"
603496,"[64, 46, 36, 57, 99]"
603496,"[64, 46, 36, 57, 99]"
606382,"[65, 52, 31, 66, 10]"
609326,"[16, 68, 42, 4, 7]"
609326,"[33, 18, 91, 5, 94]"
610267,"[70, 39, 98, 19, 21]"
610267,"[9, 87, 96, 51, 39]"
612013,"[55, 80, 26, 73, 10]"
613074,"[25, 64, 5, 11, 97]"
613074,"[82, 9, 10, 2, 62]"
613998,"[6, 7, 48, 13, 47]"
613998,"[6, 7, 48, 13, 47]"
613998,"[32, 72, 91, 16, 48]"
613998,"[32, 72, 91, 16, 48]"
614509,"[28, 22, 11, 68, 35]"
615046,"[42, 48, 18, 90, 77]"
615046,"[91, 59, 82, 94, 47]"
615046,"[48, 16, 61, 77, 50]"
625893,"[21, 55, 68, 9, 25]"
626455,"[95, 9, 91, 51, 33]"
629983,"[67, 5, 43, 30, 78]"
631300,"[97, 98, 25, 21, 70]"
634079,"[91, 41, 48, 64, 65]"
640262,"[58, 62, 5, 10, 2]"
640262,"[28, 95, 25, 59, 91]"
645141,"[54, 1, 45, 79, 24]"
645141,"[1, 45, 79, 24, 88]"
645141,"[95, 37, 91, 21, 41]"
645523,"[91, 41, 48, 64, 65]"
645523,"[25, 0, 71, 42, 50]"
647381,"[48, 40, 39, 94, 18]"
649034,"[95, 9, 91, 51, 33]"
649034,"[13, 28, 37, 59, 16]"
649034,"[40, 48, 77, 94, 76]"
650170,"[28, 21, 40, 16, 33]"
653547,"[50, 14, 51, 91, 41]"
656657,"[32, 42, 16, 48, 91]"
656657,"[94, 91, 41, 48, 64]"
660802,"[91, 13, 33, 32, 18]"
660802,"[91, 13, 33, 32, 18]"
662719,"[91, 41, 48, 64, 65]"
662719,"[98, 70, 41, 56, 72]"
665102,"[94, 91, 42, 50, 39]"
666860,"[45, 1, 24, 79, 71]"
667066,"[91, 9, 42, 6, 32]"
668720,"[58, 64, 46, 66, 30]"
671220,"[60, 81, 61, 12, 46]"
671220,"[60, 81, 61, 12, 46]"
671950,"[98, 70, 56, 41, 68]"
672782,"[42, 48, 18, 90, 77]"
672782,"[91, 50, 48, 16, 9]"
681196,"[40, 83, 50, 51, 90]"
681196,"[0, 26, 41, 21, 34]"
683015,"[60, 38, 44, 62, 20]"
683015,"[36, 85, 62, 58, 63]"
683015,"[36, 85, 62, 58, 63]"
683392,"[55, 25, 4, 28, 10]"
683392,"[95, 28, 4, 9, 55]"
683392,"[9, 59, 55, 41, 99]"
683677,"[71, 34, 18, 77, 54]"
683677,"[41, 83, 17, 21, 91]"
683677,"[56, 70, 17, 83, 41]"
686466,"[8, 82, 60, 53, 91]"
686466,"[46, 64, 30, 36, 78]"
686466,"[46, 81, 99, 64, 67]"
686466,"[46, 64, 30, 36, 78]"
686466,"[46, 64, 30, 36, 78]"
686466,"[60, 57, 89, 91, 41]"
686466,"[46, 64, 30, 36, 78]"
686466,"[46, 64, 30, 36, 78]"
686466,"[46, 64, 30, 36, 78]"
686466,"[86, 64, 89, 38, 91]"
686466,"[46, 64, 30, 36, 78]"
688084,"[91, 16, 7, 23, 42]"
688084,"[41, 83, 17, 21, 91]"
692827,"[65, 66, 52, 31, 25]"
694373,"[82, 2, 61, 15, 86]"
698585,"[5, 81, 82, 48, 36]"
698981,"[10, 37, 9, 95, 70]"
702597,"[2, 58, 62, 82, 85]"
705667,"[36, 62, 12, 46, 99]"
705667,"[36, 62, 12, 46, 99]"
705667,"[36, 62, 12, 46, 99]"
705667,"[36, 62, 12, 46, 99]"
705667,"[91, 41, 48, 64, 65]"
705667,"[36, 62, 12, 46, 99]"
710023,"[95, 18, 68, 9, 41]"
710293,"[16, 64, 21, 20, 25]"
710293,"[76, 78, 20, 22, 67]"
713820,"[59, 49, 21, 25, 33]"
714440,"[56, 70, 41, 98, 69]"
718755,"[72, 56, 70, 41, 98]"
718755,"[56, 70, 41, 98, 69]"
720722,"[96, 48, 37, 69, 99]"
723139,"[65, 66, 52, 87, 96]"
724129,"[25, 9, 51, 41, 68]"
724389,"[34, 48, 84, 7, 96]"
724389,"[91, 41, 48, 64, 65]"
724389,"[23, 91, 41, 48, 64]"
725250,"[91, 55, 68, 18, 95]"
725250,"[18, 42, 16, 91, 51]"
725250,"[18, 42, 16, 91, 51]"
725250,"[70, 98, 68, 91, 41]"
726292,"[41, 83, 17, 21, 91]"
730767,"[8, 43, 40, 94, 51]"
731678,"[71, 34, 18, 77, 54]"
732412,"[39, 48, 51, 83, 91]"
732412,"[54, 42, 32, 94, 91]"
734362,"[56, 70, 41, 98, 69]"
734362,"[26, 41, 96, 21, 70]"
734362,"[56, 70, 17, 83, 41]"
736089,"[98, 55, 95, 2, 91]"
736687,"[79, 89, 0, 96, 4]"
738225,"[5, 11, 96, 63, 37]"
738225,"[57, 30, 89, 91, 41]"
738225,"[36, 62, 12, 46, 99]"
738225,"[57, 30, 89, 91, 41]"
738225,"[11, 59, 15, 48, 16]"
738225,"[12, 30, 64, 82, 85]"
738225,"[12, 30, 64, 82, 85]"
738225,"[64, 82, 81, 78, 57]"
738225,"[22, 15, 99, 60, 91]"
738238,"[64, 29, 46, 85, 5]"
750648,"[91, 41, 48, 64, 65]"
750648,"[91, 41, 48, 64, 65]"
750648,"[44, 78, 64, 46, 58]"
752443,"[77, 0, 31, 96, 25]"
752443,"[10, 91, 41, 48, 64]"
752694,"[57, 67, 64, 75, 58]"
752694,"[91, 41, 48, 64, 65]"
753114,"[50, 43, 16, 91, 40]"
753114,"[50, 14, 91, 41, 5]"
754012,"[81, 61, 57, 12, 63]"
756054,"[4, 68, 19, 95, 28]"
760304,"[41, 83, 17, 21, 91]"
762638,"[95, 98, 91, 18, 41]"
763234,"[99, 22, 64, 8, 78]"
763234,"[83, 68, 16, 11, 37]"
763234,"[2, 46, 29, 59, 64]"
765381,"[56, 70, 41, 98, 69]"
768850,"[25, 20, 0, 84, 44]"
768900,"[55, 21, 95, 56, 19]"
768900,"[1, 45, 79, 24, 88]"
770654,"[82, 9, 10, 2, 62]"
771230,"[91, 55, 68, 18, 95]"
772311,"[28, 7, 91, 11, 18]"
772311,"[28, 7, 91, 11, 18]"
772992,"[80, 30, 86, 44, 22]"
775934,"[77, 49, 91, 4, 72]"
775934,"[28, 95, 25, 59, 91]"
775934,"[28, 95, 25, 59, 91]"
775934,"[39, 16, 33, 18, 91]"
775934,"[28, 95, 25, 59, 91]"
775934,"[95, 69, 41, 68, 9]"
780933,"[1, 45, 79, 24, 88]"
791491,"[82, 44, 67, 64, 29]"
791491,"[18, 95, 91, 48, 16]"
792154,"[94, 16, 91, 41, 48]"
797182,"[95, 98, 91, 18, 41]"
801733,"[79, 1, 45, 24, 19]"
801733,"[59, 46, 90, 29, 10]"
801733,"[25, 73, 17, 83, 97]"
801733,"[91, 41, 48, 64, 65]"
801733,"[99, 59, 91, 41, 48]"
801733,"[49, 9, 95, 68, 2]"
801733,"[58, 2, 29, 82, 62]"
801733,"[98, 49, 10, 9, 18]"
801843,"[45, 1, 79, 24, 88]"
803435,"[6, 59, 16, 18, 94]"
806200,"[43, 40, 75, 5, 91]"
807152,"[62, 29, 85, 59, 61]"
807152,"[62, 29, 85, 59, 61]"
807152,"[6, 28, 3, 9, 99]"
808837,"[4, 32, 33, 28, 48]"
808837,"[95, 37, 91, 21, 41]"
810075,"[63, 26, 57, 81, 92]"
814079,"[46, 58, 27, 29, 97]"
815752,"[91, 55, 68, 18, 95]"
815752,"[56, 41, 70, 3, 55]"
819908,"[46, 36, 2, 62, 5]"
823715,"[59, 11, 18, 94, 9]"
823715,"[91, 28, 50, 69, 41]"
826626,"[25, 64, 5, 11, 97]"
826626,"[62, 67, 30, 46, 36]"
826626,"[6, 28, 68, 15, 58]"
828299,"[29, 82, 59, 46, 64]"
828299,"[22, 8, 64, 78, 58]"
828299,"[85, 58, 82, 29, 62]"
828299,"[62, 67, 30, 46, 36]"
828299,"[85, 58, 82, 29, 62]"
828299,"[91, 41, 48, 64, 65]"
828299,"[46, 64, 61, 62, 78]"
829926,"[58, 62, 63, 92, 85]"
831209,"[59, 9, 21, 82, 25]"
833416,"[26, 27, 44, 92, 53]"
837901,"[1, 45, 79, 24, 88]"
838378,"[34, 10, 26, 43, 96]"
838378,"[48, 91, 41, 64, 65]"
838378,"[59, 91, 94, 41, 48]"
838378,"[0, 83, 96, 33, 9]"
840148,"[1, 79, 45, 24, 19]"
847136,"[49, 41, 18, 91, 48]"
847136,"[1, 45, 79, 24, 88]"
847136,"[27, 91, 41, 48, 64]"
847136,"[19, 18, 72, 70, 47]"
847136,"[33, 83, 91, 94, 8]"
847136,"[94, 91, 48, 40, 15]"
847136,"[94, 91, 48, 40, 15]"
847136,"[2, 99, 68, 98, 37]"
847136,"[91, 41, 48, 64, 65]"
847136,"[25, 97, 17, 27, 12]"
847136,"[99, 59, 91, 41, 48]"
853050,"[10, 49, 31, 34, 79]"
853050,"[13, 95, 51, 25, 77]"
853050,"[13, 95, 51, 25, 77]"
853050,"[0, 72, 73, 68, 13]"
853050,"[16, 39, 48, 94, 40]"
854480,"[65, 66, 31, 52, 92]"
854584,"[41, 5, 10, 90, 93]"
854584,"[56, 70, 41, 98, 69]"
856173,"[91, 48, 13, 76, 5]"
857135,"[77, 16, 13, 7, 50]"
858387,"[12, 92, 36, 44, 58]"
859586,"[46, 29, 58, 82, 62]"
860345,"[60, 81, 61, 12, 46]"
861484,"[32, 16, 91, 25, 72]"
861484,"[91, 41, 48, 64, 65]"
861484,"[59, 18, 6, 23, 90]"
861719,"[95, 69, 41, 68, 9]"
863234,"[6, 32, 50, 16, 36]"
863234,"[1, 45, 79, 24, 88]"
863234,"[12, 21, 36, 59, 48]"
864507,"[44, 78, 64, 46, 58]"
864507,"[15, 41, 9, 68, 28]"
864507,"[91, 5, 48, 42, 32]"
864507,"[18, 95, 91, 48, 16]"
864507,"[18, 95, 91, 48, 16]"
864507,"[18, 91, 41, 48, 64]"
864507,"[91, 41, 48, 64, 65]"
867597,"[47, 94, 16, 91, 41]"
867597,"[47, 94, 16, 91, 41]"
869328,"[91, 41, 48, 64, 65]"
874045,"[68, 59, 9, 95, 64]"
874190,"[48, 16, 61, 77, 50]"
874524,"[53, 91, 41, 48, 64]"
875423,"[64, 82, 59, 22, 57]"
875423,"[17, 83, 70, 41, 98]"
875423,"[64, 97, 46, 8, 35]"
879331,"[36, 58, 5, 99, 30]"
882806,"[25, 64, 5, 11, 97]"
882806,"[29, 91, 41, 48, 64]"
882806,"[46, 64, 30, 36, 78]"
882806,"[46, 64, 30, 36, 78]"
882806,"[38, 67, 81, 20, 87]"
883647,"[64, 29, 46, 85, 5]"
884218,"[48, 72, 95, 77, 91]"
887504,"[16, 32, 28, 42, 76]"
887504,"[84, 73, 0, 26, 28]"
892539,"[1, 45, 79, 24, 88]"
893527,"[1, 79, 45, 24, 19]"
899232,"[54, 42, 32, 94, 91]"
899232,"[48, 91, 15, 32, 16]"
899232,"[10, 91, 16, 47, 32]"
899232,"[39, 7, 47, 91, 16]"
899232,"[1, 45, 79, 24, 88]"
899232,"[99, 83, 22, 17, 28]"
899232,"[50, 95, 42, 39, 23]"
901535,"[18, 95, 91, 48, 16]"
901535,"[48, 81, 50, 82, 42]"
901535,"[48, 81, 50, 82, 42]"
901535,"[48, 81, 50, 82, 42]"
902512,"[50, 49, 77, 17, 4]"
902567,"[26, 84, 34, 63, 91]"
902567,"[26, 84, 34, 63, 91]"
903678,"[39, 31, 91, 4, 19]"
904992,"[48, 91, 41, 64, 65]"
908924,"[1, 79, 45, 24, 19]"
917926,"[19, 34, 71, 96, 3]"
917926,"[68, 37, 95, 41, 25]"
917926,"[46, 90, 67, 38, 91]"
917926,"[46, 62, 67, 44, 82]"
917926,"[32, 16, 77, 21, 59]"
917926,"[32, 16, 77, 21, 59]"
917926,"[19, 34, 71, 96, 3]"
917926,"[95, 18, 68, 9, 41]"
917926,"[77, 4, 49, 50, 48]"
917926,"[77, 4, 49, 50, 48]"
918043,"[37, 95, 9, 98, 21]"
923685,"[99, 15, 78, 10, 81]"
925384,"[20, 82, 60, 46, 81]"
925845,"[91, 41, 48, 64, 65]"
926466,"[91, 41, 48, 64, 65]"
926711,"[30, 91, 41, 48, 64]"
926711,"[82, 46, 12, 29, 64]"
928893,"[91, 48, 13, 47, 41]"
928893,"[91, 48, 13, 47, 41]"
931071,"[5, 11, 37, 64, 75]"
931071,"[9, 46, 30, 99, 38]"
936660,"[91, 39, 15, 41, 48]"
936660,"[99, 68, 91, 41, 48]"
936660,"[15, 91, 41, 48, 64]"
943377,"[31, 77, 71, 17, 90]"
943377,"[94, 91, 42, 95, 48]"
949424,"[21, 55, 32, 90, 0]"
958401,"[56, 70, 41, 98, 69]"
959499,"[99, 37, 22, 58, 25]"
960058,"[99, 37, 16, 60, 36]"
960058,"[95, 37, 91, 21, 41]"
965492,"[91, 41, 48, 64, 65]"
965492,"[64, 29, 46, 85, 5]"
966410,"[18, 59, 94, 91, 42]"
966883,"[95, 18, 98, 68, 21]"
967996,"[5, 68, 97, 59, 2]"
967996,"[46, 64, 30, 36, 78]"
967996,"[95, 68, 21, 83, 41]"
967996,"[2, 25, 22, 64, 11]"
967996,"[43, 78, 91, 41, 48]"
967996,"[2, 46, 29, 59, 64]"
967996,"[46, 36, 2, 62, 5]"
967996,"[99, 85, 91, 41, 48]"
967996,"[85, 82, 67, 78, 62]"
967996,"[2, 37, 68, 30, 46]"
967996,"[68, 59, 9, 95, 64]"
974278,"[26, 91, 41, 48, 64]"
974278,"[69, 55, 9, 21, 18]"
974278,"[55, 9, 21, 18, 68]"
974278,"[69, 55, 9, 21, 18]"
974278,"[84, 92, 72, 41, 91]"
974278,"[72, 92, 41, 84, 91]"
974278,"[84, 92, 41, 83, 17]"
978590,"[2, 46, 29, 59, 64]"
979198,"[91, 41, 48, 64, 65]"
979198,"[91, 41, 48, 64, 65]"
979198,"[91, 41, 48, 64, 65]"
980978,"[46, 64, 11, 5, 82]"
980978,"[84, 41, 83, 90, 9]"
981974,"[91, 41, 48, 64, 65]"
981974,"[32, 90, 42, 14, 47]"
983283,"[56, 41, 70, 98, 55]"
983867,"[30, 91, 41, 48, 64]"
984221,"[98, 59, 21, 49, 25]"
985342,"[82, 9, 10, 2, 62]"
985342,"[44, 7, 64, 67, 82]"
985342,"[91, 41, 48, 64, 65]"
985761,"[39, 95, 42, 91, 4]"
986620,"[71, 34, 18, 77, 54]"
988300,"[77, 33, 91, 48, 5]"
988300,"[42, 6, 18, 48, 59]"
988300,"[42, 6, 18, 48, 59]"
988300,"[39, 91, 95, 21, 19]"
989465,"[61, 82, 50, 58, 43]"
992038,"[56, 4, 49, 48, 98]"
993095,"[41, 49, 72, 42, 5]"
997174,"[2, 46, 29, 59, 64]"
997174,"[9, 67, 62, 64, 2]"
999712,"[85, 62, 81, 30, 57]"
1010955,"[57, 60, 82, 61, 30]"
1010955,"[57, 60, 82, 61, 30]"
1014423,"[82, 99, 30, 81, 78]"
1014423,"[90, 16, 93, 91, 41]"
1019315,"[50, 16, 90, 33, 48]"
1025652,"[54, 1, 79, 88, 45]"
1031140,"[25, 64, 5, 11, 97]"
1033242,"[91, 41, 48, 64, 65]"
1033242,"[70, 69, 21, 83, 41]"
1033242,"[41, 70, 69, 21, 83]"
1038412,"[37, 25, 18, 23, 59]"
1038475,"[46, 36, 58, 12, 29]"
1042286,"[46, 64, 82, 99, 36]"
1043906,"[50, 29, 47, 3, 11]"
1046457,"[95, 98, 91, 18, 41]"
1046704,"[12, 21, 36, 59, 48]"
1049349,"[91, 55, 68, 18, 95]"
1053044,"[82, 58, 30, 36, 3]"
1054092,"[9, 97, 25, 64, 8]"
1054156,"[37, 95, 9, 98, 21]"
1054156,"[1, 45, 79, 24, 88]"
1054156,"[21, 98, 77, 17, 40]"
1054156,"[41, 98, 28, 21, 13]"
1054156,"[48, 91, 50, 15, 16]"
1056996,"[91, 41, 48, 64, 65]"
1056996,"[91, 41, 48, 64, 65]"
1056996,"[91, 41, 48, 64, 65]"
1056996,"[91, 41, 48, 64, 65]"
1056996,"[91, 41, 48, 64, 65]"
1056996,"[91, 41, 48, 64, 65]"
1056996,"[30, 91, 41, 48, 64]"
1056996,"[91, 41, 48, 64, 65]"
1056996,"[89, 2, 43, 58, 30]"
1056996,"[91, 41, 48, 64, 65]"
1056996,"[91, 41, 48, 64, 65]"
1057170,"[59, 25, 42, 48, 95]"
1063135,"[91, 95, 69, 13, 94]"
1063135,"[84, 41, 83, 90, 9]"
1063396,"[65, 66, 31, 52, 92]"
1065816,"[63, 26, 57, 81, 92]"
1065816,"[80, 63, 61, 57, 12]"
1069885,"[1, 45, 79, 24, 88]"
1069885,"[1, 45, 79, 24, 88]"
1074623,"[0, 34, 80, 26, 73]"
1074783,"[68, 95, 18, 40, 9]"
1075490,"[18, 13, 91, 95, 77]"
1075490,"[18, 13, 91, 95, 77]"
1075490,"[56, 41, 70, 98, 55]"
1075490,"[98, 56, 70, 55, 41]"
1075490,"[98, 56, 70, 55, 41]"
1075490,"[98, 56, 70, 55, 41]"
1075490,"[95, 98, 91, 18, 41]"
1075490,"[98, 56, 70, 55, 41]"
1075490,"[98, 56, 70, 55, 41]"
1075490,"[98, 56, 70, 55, 41]"
1075490,"[70, 41, 28, 5, 72]"
1075490,"[26, 65, 69, 96, 89]"
1076449,"[1, 45, 79, 24, 88]"
1077415,"[65, 52, 87, 66, 96]"
1080461,"[58, 80, 64, 44, 82]"
1084885,"[74, 91, 41, 48, 64]"
1087594,"[48, 91, 42, 28, 16]"
1089267,"[0, 84, 96, 97, 41]"
1091011,"[98, 56, 70, 55, 41]"
1092494,"[1, 45, 79, 24, 88]"
1096003,"[32, 83, 91, 41, 48]"
